user_id,amount,location_latitude,location_longitude,last_location_latitude,last_location_longitude,device,last_device,ip_address,last_ip,transaction_time,failed_logins,rapid_transactions,fraud_label
user123,300,40.96258348869439,-73.95252178822682,40.93590333777656,-74.07519758114222,DeviceA,DeviceB,192.168.0.186,192.168.0.68,1741969460,0,0,1
user123,1000,40.8002409748022,-74.1166632458171,40.97133688537314,-74.04356286652944,DeviceB,DeviceB,192.168.0.5,192.168.0.67,1741969460,3,1,0
user123,300,40.93830094450451,-73.9773512355114,40.755096316582815,-74.05219749564571,DeviceA,DeviceB,192.168.0.207,192.168.0.142,1741969460,0,1,1
user123,300,40.855863121783734,-74.18427152757324,40.90245261464581,-74.01469075941147,DeviceB,DeviceB,192.168.0.232,192.168.0.254,1741969460,3,0,1
user123,1000,40.76246785948665,-73.94060534259707,40.84918979374453,-73.9749974953018,DeviceB,DeviceB,192.168.0.151,192.168.0.137,1741969460,1,1,1
user123,1000,40.80810702538846,-74.12806064005976,40.73371748753718,-74.19716323524727,DeviceB,DeviceB,192.168.0.13,192.168.0.33,1741969460,1,1,1
user123,300,40.910735466724944,-74.17209216428299,40.927382846229094,-74.16049625713165,DeviceB,DeviceB,192.168.0.26,192.168.0.194,1741969460,2,1,1
user123,100,40.93265167431738,-74.00948113378047,40.78257127543065,-74.09574381185904,DeviceB,DeviceB,192.168.0.128,192.168.0.185,1741969460,1,0,1
user123,100,40.96180802588269,-73.95979241008604,40.74935184434165,-73.98970862903869,DeviceA,DeviceB,192.168.0.175,192.168.0.61,1741969460,2,0,1
user123,100,40.96461481068107,-73.91479963171454,40.91405387684549,-74.07501403887439,DeviceB,DeviceA,192.168.0.2,192.168.0.248,1741969460,3,1,0
user123,200,40.79917287653744,-73.91523466713254,40.71731734960966,-74.0330807346925,DeviceB,DeviceA,192.168.0.105,192.168.0.249,1741969460,2,1,1
user123,300,40.894369264932365,-74.15885602750376,40.8068520910839,-73.98454250563931,DeviceA,DeviceB,192.168.0.122,192.168.0.222,1741969460,1,1,1
user123,600,40.96777846970817,-73.99490285203922,40.99323705819128,-74.06898617791583,DeviceA,DeviceB,192.168.0.234,192.168.0.88,1741969460,3,1,0
user123,1000,40.863742208243586,-74.0349787336627,40.89925646328843,-74.0223669557563,DeviceA,DeviceB,192.168.0.8,192.168.0.171,1741969460,2,1,0
user123,600,40.74050714420579,-73.97222119031188,40.86634428804583,-74.00496208804464,DeviceB,DeviceA,192.168.0.173,192.168.0.29,1741969460,0,0,0
user123,200,40.868362936263075,-74.0250485316829,40.88365714847652,-73.91039367744172,DeviceB,DeviceA,192.168.0.99,192.168.0.82,1741969460,3,0,0
user123,100,40.86936885916271,-74.01471116981111,40.727427417381165,-74.1210655720085,DeviceB,DeviceB,192.168.0.222,192.168.0.67,1741969460,2,0,0
user123,300,40.88725851630727,-74.17491288706117,40.71899671625236,-73.99412719212924,DeviceA,DeviceA,192.168.0.41,192.168.0.187,1741969460,1,0,0
user123,100,40.90206983060273,-74.18264019738953,40.76810195609072,-74.14229768773951,DeviceA,DeviceA,192.168.0.58,192.168.0.159,1741969460,2,0,1
user123,300,40.7971042040151,-74.15660510330932,40.78417793291061,-74.07682015929862,DeviceB,DeviceA,192.168.0.142,192.168.0.129,1741969460,0,0,0
user123,200,40.86755452225021,-74.06633554017647,40.74436953445515,-73.91781206051986,DeviceA,DeviceA,192.168.0.86,192.168.0.103,1741969460,1,0,1
user123,300,40.99609352305593,-73.93463048373282,40.98105785593276,-74.12990372367575,DeviceB,DeviceB,192.168.0.74,192.168.0.6,1741969460,3,0,0
user123,200,40.72030832130137,-74.07024194654376,40.959585910320264,-74.05622385683402,DeviceA,DeviceB,192.168.0.147,192.168.0.152,1741969460,0,0,0
user123,600,40.98087074281153,-74.07595876914067,40.97015121708546,-74.07879961485544,DeviceA,DeviceA,192.168.0.179,192.168.0.161,1741969460,2,1,0
user123,1000,40.94116409956757,-73.92426648414792,40.88839125779396,-74.14161158327113,DeviceB,DeviceB,192.168.0.108,192.168.0.132,1741969460,3,1,1
user123,1000,40.792674625023466,-73.97473457914695,40.71914744703934,-74.02286025538392,DeviceA,DeviceB,192.168.0.162,192.168.0.55,1741969460,3,1,0
user123,1000,40.87779636873337,-74.18903298015348,40.979688119639796,-73.9144659832079,DeviceA,DeviceA,192.168.0.196,192.168.0.21,1741969460,3,0,0
user123,100,40.984112228457874,-73.93451424748584,40.96391526710883,-73.98687626405568,DeviceB,DeviceA,192.168.0.217,192.168.0.125,1741969460,2,0,1
user123,200,40.77456890046879,-74.1940073840935,40.97786620978381,-73.94453208399496,DeviceB,DeviceA,192.168.0.103,192.168.0.51,1741969460,3,0,1
user123,600,40.837108220497306,-74.10190701230368,40.708525919856775,-74.11927615535376,DeviceA,DeviceB,192.168.0.27,192.168.0.180,1741969460,0,1,1
user123,100,40.752455340889654,-73.96716848768449,40.77489291287987,-73.94838527243323,DeviceA,DeviceA,192.168.0.129,192.168.0.227,1741969460,2,1,0
user123,200,40.743882976673696,-73.95445822568423,40.86891725360392,-74.03973134557624,DeviceB,DeviceA,192.168.0.212,192.168.0.96,1741969460,1,0,0
user123,100,40.7479480528663,-74.0373598589621,40.92182753695478,-74.08093867245503,DeviceB,DeviceB,192.168.0.104,192.168.0.231,1741969460,2,0,1
user123,300,40.73415604071169,-73.9755689507098,40.75759624207836,-73.99355608520335,DeviceB,DeviceA,192.168.0.48,192.168.0.138,1741969460,2,0,1
user123,600,40.93705709752044,-73.94889087746823,40.8190418378128,-73.97500423279716,DeviceA,DeviceB,192.168.0.117,192.168.0.58,1741969460,2,0,0
user123,100,40.85329261193389,-74.04321306351753,40.8453847816712,-74.05922263616576,DeviceA,DeviceB,192.168.0.204,192.168.0.15,1741969460,2,0,1
user123,600,40.89698971473225,-74.11784277362545,40.7904178905496,-73.9075796995537,DeviceB,DeviceB,192.168.0.195,192.168.0.78,1741969460,0,0,1
user123,1000,40.70626608610564,-74.13021076121852,40.95875597831966,-74.10904027178796,DeviceB,DeviceB,192.168.0.121,192.168.0.210,1741969460,2,1,0
user123,1000,40.99639828736999,-73.94693024666874,40.853949575893154,-73.97628358389468,DeviceA,DeviceA,192.168.0.172,192.168.0.27,1741969460,3,0,0
user123,100,40.756607208533815,-74.02317724600269,40.857212336930665,-73.95417843902533,DeviceB,DeviceB,192.168.0.110,192.168.0.158,1741969460,0,1,0
user123,1000,40.82250290957854,-74.1286557208851,40.708454047756696,-74.18466273082056,DeviceA,DeviceA,192.168.0.17,192.168.0.74,1741969460,2,0,0
user123,200,40.71523488555577,-74.1968255979598,40.9992099305041,-73.94196773841375,DeviceB,DeviceA,192.168.0.3,192.168.0.21,1741969460,2,0,1
user123,200,40.986996406285876,-74.18041727784059,40.87429411026783,-73.91111685316295,DeviceB,DeviceB,192.168.0.172,192.168.0.170,1741969460,1,1,0
user123,600,40.72762843560106,-74.11490883016539,40.72470274054339,-74.1718266303673,DeviceA,DeviceA,192.168.0.214,192.168.0.199,1741969460,1,1,0
user123,1000,40.80859906968904,-73.97431288023053,40.90806524717608,-73.95600935866395,DeviceB,DeviceA,192.168.0.236,192.168.0.15,1741969460,3,0,0
user123,600,40.871110489838934,-74.05823237818551,40.727817086011825,-73.97254576157943,DeviceB,DeviceA,192.168.0.160,192.168.0.60,1741969460,3,1,1
user123,100,40.775497224493286,-74.08809127875277,40.960546957823155,-74.02678524558081,DeviceA,DeviceA,192.168.0.51,192.168.0.111,1741969460,0,1,1
user123,600,40.83892597963902,-74.11965048708403,40.70411455512621,-74.09767404028874,DeviceA,DeviceB,192.168.0.149,192.168.0.94,1741969460,1,1,1
user123,1000,40.945810399823934,-74.11435813665038,40.97645615986003,-73.97850977395612,DeviceB,DeviceA,192.168.0.196,192.168.0.224,1741969460,3,0,0
user123,1000,40.84842898953237,-73.90577345029341,40.70809673206173,-74.05600878916007,DeviceA,DeviceB,192.168.0.242,192.168.0.86,1741969460,2,0,0
user123,300,40.88931522891408,-74.10889515673492,40.8632648466793,-74.02163377546908,DeviceB,DeviceB,192.168.0.133,192.168.0.120,1741969460,0,1,0
user123,100,40.786869448461275,-74.15000194431599,40.772799102702876,-74.05216076341438,DeviceA,DeviceB,192.168.0.201,192.168.0.149,1741969460,2,0,0
user123,1000,40.76168041057815,-74.03841704688313,40.89210576727033,-74.16778841491924,DeviceB,DeviceA,192.168.0.205,192.168.0.154,1741969460,2,1,1
user123,300,40.72138624707357,-73.91832400060179,40.84126479214854,-74.09966768832133,DeviceB,DeviceB,192.168.0.179,192.168.0.178,1741969460,1,0,1
user123,100,40.813512870061885,-74.09220154821548,40.737311252341335,-74.02080723670372,DeviceA,DeviceB,192.168.0.31,192.168.0.70,1741969460,2,0,0
user123,200,40.988972505007474,-74.17998358556676,40.78826522617297,-74.14461714754461,DeviceA,DeviceA,192.168.0.77,192.168.0.109,1741969460,0,0,0
user123,1000,40.79833992512284,-74.11956199689594,40.700948663440265,-74.06170111966176,DeviceA,DeviceA,192.168.0.86,192.168.0.134,1741969460,0,1,0
user123,100,40.74839086033371,-74.03761868188879,40.97521858959042,-74.0993880020098,DeviceA,DeviceB,192.168.0.176,192.168.0.12,1741969460,1,1,1
user123,1000,40.7389263614413,-74.13537039563631,40.82791661027891,-74.09543201167567,DeviceA,DeviceB,192.168.0.159,192.168.0.12,1741969460,1,0,1
user123,1000,40.986854443234684,-74.18319915541865,40.89650557512836,-74.19200476013809,DeviceA,DeviceA,192.168.0.109,192.168.0.80,1741969460,3,1,1
user123,200,40.85783138279332,-74.15093417081583,40.74856078094583,-74.114745827311,DeviceA,DeviceA,192.168.0.224,192.168.0.32,1741969460,1,1,0
user123,600,40.76214032215868,-74.14010875994695,40.92624713859636,-73.98930141613722,DeviceA,DeviceA,192.168.0.99,192.168.0.224,1741969460,3,0,1
user123,300,40.76627514720827,-73.93164598804843,40.84206508916108,-74.17358273392733,DeviceB,DeviceA,192.168.0.62,192.168.0.128,1741969460,1,1,1
user123,300,40.76388340573859,-74.17778302890987,40.88024303297769,-74.08107080292912,DeviceB,DeviceB,192.168.0.120,192.168.0.109,1741969460,0,1,0
user123,200,40.77606651626122,-74.04586187960612,40.809551637640254,-73.93153295266393,DeviceA,DeviceB,192.168.0.93,192.168.0.242,1741969460,1,1,1
user123,1000,40.81528383266845,-74.04555955414118,40.951082094552675,-73.96141962164404,DeviceB,DeviceA,192.168.0.63,192.168.0.63,1741969460,2,0,1
user123,100,40.82048862140799,-73.90895625424655,40.72073321980864,-74.07608365489249,DeviceA,DeviceA,192.168.0.49,192.168.0.163,1741969460,3,0,0
user123,1000,40.90924693616905,-74.14627599841239,40.9447862053023,-74.00536210529418,DeviceA,DeviceA,192.168.0.110,192.168.0.6,1741969460,0,0,1
user123,1000,40.94067349096079,-74.0476981781928,40.78072321313969,-74.0033632766076,DeviceA,DeviceB,192.168.0.34,192.168.0.160,1741969460,0,1,0
user123,100,40.800688146967545,-74.15144005985522,40.863263208818786,-73.94215187179647,DeviceB,DeviceA,192.168.0.36,192.168.0.242,1741969460,2,1,1
user123,100,40.80684362541826,-73.90712890360665,40.85214192937154,-73.94700122673405,DeviceB,DeviceA,192.168.0.251,192.168.0.185,1741969460,0,1,1
user123,100,40.90170253961317,-74.15038954257541,40.96593240110107,-73.90228377297909,DeviceB,DeviceB,192.168.0.143,192.168.0.77,1741969460,0,0,1
user123,200,40.736721729994485,-74.12423177372047,40.98059661240362,-73.93117652939485,DeviceA,DeviceB,192.168.0.103,192.168.0.163,1741969460,2,1,1
user123,1000,40.71615112128995,-74.02067986269755,40.75401822630398,-74.17191694409269,DeviceB,DeviceB,192.168.0.106,192.168.0.144,1741969460,3,1,0
user123,1000,40.79314989210767,-74.12950367942192,40.781418757334855,-74.18681765660236,DeviceB,DeviceA,192.168.0.160,192.168.0.165,1741969460,2,1,0
user123,200,40.88700479782808,-74.02968442636441,40.70559305570119,-73.99847035365957,DeviceB,DeviceA,192.168.0.214,192.168.0.124,1741969460,1,1,0
user123,1000,40.80277997910956,-73.95816356512327,40.770673239554796,-74.06353463244648,DeviceA,DeviceB,192.168.0.152,192.168.0.35,1741969460,3,1,1
user123,600,40.76863016126512,-74.19810718119794,40.878038455431074,-74.07364675608972,DeviceA,DeviceA,192.168.0.115,192.168.0.139,1741969460,3,0,1
user123,1000,40.79875208252604,-74.02406560329969,40.82996813944747,-74.01152937789527,DeviceB,DeviceA,192.168.0.7,192.168.0.227,1741969460,3,0,1
user123,200,40.71120101704529,-73.91621265516525,40.820452948835616,-73.93719328714556,DeviceA,DeviceB,192.168.0.135,192.168.0.204,1741969460,0,1,0
user123,200,40.89614398321177,-74.03638363356676,40.88978952746611,-74.03456183079979,DeviceB,DeviceB,192.168.0.85,192.168.0.20,1741969460,0,0,1
user123,200,40.81588784357659,-74.10760504711706,40.8250171054548,-73.90730095106213,DeviceA,DeviceA,192.168.0.109,192.168.0.134,1741969460,3,0,0
user123,100,40.94804414403601,-73.90523720983084,40.98634228392486,-74.1530895399743,DeviceA,DeviceA,192.168.0.196,192.168.0.85,1741969460,0,0,1
user123,600,40.83081473691393,-74.03035917779285,40.820806197705366,-74.17686976028727,DeviceB,DeviceA,192.168.0.109,192.168.0.192,1741969460,0,0,0
user123,1000,40.852976799115865,-73.94312619088342,40.901350312482194,-74.09977383941708,DeviceB,DeviceA,192.168.0.133,192.168.0.171,1741969460,0,0,1
user123,1000,40.830057551301906,-74.13688085522097,40.92895995234053,-74.01008948056051,DeviceA,DeviceB,192.168.0.80,192.168.0.103,1741969460,1,0,1
user123,1000,40.94280394094183,-73.93912123313493,40.99854678315535,-73.96312436938996,DeviceB,DeviceA,192.168.0.187,192.168.0.218,1741969460,0,1,1
user123,300,40.73597689724169,-74.18451736998075,40.95466921775286,-74.05521878706789,DeviceA,DeviceA,192.168.0.19,192.168.0.103,1741969460,2,0,0
user123,100,40.7297900387397,-74.103537823586,40.98983362009207,-74.13774891695661,DeviceB,DeviceA,192.168.0.28,192.168.0.170,1741969460,2,0,1
user123,100,40.75381809915051,-74.03661275188081,40.908893406507445,-73.97131575094824,DeviceB,DeviceB,192.168.0.168,192.168.0.157,1741969460,2,1,1
user123,1000,40.76682394327037,-74.03531073027719,40.94223071248527,-74.1926515660937,DeviceA,DeviceA,192.168.0.49,192.168.0.70,1741969460,3,0,1
user123,1000,40.753507737179575,-73.9361810017264,40.81688553407794,-73.97300543755424,DeviceA,DeviceA,192.168.0.41,192.168.0.240,1741969460,3,1,0
user123,200,40.85077408174682,-74.0138300324005,40.747838906532415,-73.97127277035274,DeviceB,DeviceA,192.168.0.79,192.168.0.217,1741969460,2,1,1
user123,100,40.868970836497525,-74.0585120156968,40.91141684374751,-73.97688919906936,DeviceA,DeviceB,192.168.0.149,192.168.0.116,1741969460,2,0,0
user123,600,40.80366625783792,-73.97436677156114,40.86258310873982,-73.97920934784736,DeviceB,DeviceB,192.168.0.47,192.168.0.34,1741969460,2,1,0
user123,100,40.811408407125555,-74.07026800977846,40.78805386273353,-74.00153728300181,DeviceA,DeviceA,192.168.0.17,192.168.0.220,1741969460,0,0,0
user123,600,40.78048456528604,-74.12417026107023,40.809423123660075,-74.08912185916714,DeviceB,DeviceB,192.168.0.67,192.168.0.85,1741969460,2,0,0
user123,100,40.88556279159263,-74.01711374499911,40.95825277317912,-73.96836105291099,DeviceB,DeviceB,192.168.0.24,192.168.0.99,1741969460,0,1,0
user123,600,40.80109445621012,-73.98225957230585,40.726835563722055,-74.02694427111891,DeviceB,DeviceA,192.168.0.144,192.168.0.92,1741969460,0,0,0
user123,100,40.992938430784186,-74.15854284529067,40.92972757250761,-74.16935139586603,DeviceA,DeviceA,192.168.0.162,192.168.0.41,1741969460,3,0,0
user123,1000,40.86405910051909,-73.94158876663906,40.968392828543585,-73.91985146463705,DeviceA,DeviceB,192.168.0.157,192.168.0.15,1741969460,2,1,1
user123,200,40.82207846429744,-74.11970486252932,40.956274787616096,-74.13610633789379,DeviceA,DeviceB,192.168.0.9,192.168.0.29,1741969460,1,1,1
user123,100,40.96797096846035,-74.12282155720571,40.92428850789148,-74.03317729538479,DeviceB,DeviceA,192.168.0.7,192.168.0.217,1741969460,2,0,1
user123,600,40.92430527604955,-73.98959736151389,40.872169062556566,-74.0660564123228,DeviceB,DeviceA,192.168.0.49,192.168.0.174,1741969460,1,1,1
user123,200,40.80011181657546,-74.13928824768205,40.882990092755286,-73.93972048125129,DeviceB,DeviceB,192.168.0.240,192.168.0.215,1741969460,3,0,0
user123,100,40.97225454967978,-74.16484673033013,40.79799421787765,-73.97177330836774,DeviceA,DeviceA,192.168.0.166,192.168.0.11,1741969460,2,1,1
user123,100,40.81635880869046,-74.00107091780767,40.95756721314169,-73.92257048820635,DeviceB,DeviceA,192.168.0.72,192.168.0.165,1741969460,0,1,0
user123,1000,40.70741760142156,-74.17528961242651,40.96682375302662,-74.06151071725328,DeviceA,DeviceB,192.168.0.160,192.168.0.181,1741969460,3,0,0
user123,200,40.749251788135396,-73.99299519066015,40.76269851851924,-73.97445705741347,DeviceB,DeviceB,192.168.0.107,192.168.0.20,1741969460,2,1,0
user123,600,40.818181241573136,-74.0429867193121,40.909752986897686,-73.91712901977752,DeviceB,DeviceA,192.168.0.193,192.168.0.46,1741969460,0,1,1
user123,1000,40.886255901495915,-74.0001938829434,40.96950457672038,-73.9468374974732,DeviceB,DeviceB,192.168.0.45,192.168.0.8,1741969460,0,1,0
user123,600,40.92720451892323,-74.17296801165807,40.875588210096616,-74.12927075290524,DeviceB,DeviceA,192.168.0.167,192.168.0.127,1741969460,0,1,0
user123,100,40.80986954541269,-73.98217826707366,40.98911380525576,-74.00848202201726,DeviceB,DeviceB,192.168.0.209,192.168.0.5,1741969460,0,0,1
user123,600,40.84379635745516,-73.96279193511045,40.72975527143411,-73.9563126845081,DeviceB,DeviceA,192.168.0.192,192.168.0.21,1741969460,0,1,1
user123,600,40.978856107943926,-74.11505646616068,40.86949546436285,-74.09295370363121,DeviceA,DeviceB,192.168.0.69,192.168.0.113,1741969460,0,0,0
user123,600,40.81973184660471,-74.01706556307703,40.78945108067677,-74.16055800074325,DeviceB,DeviceA,192.168.0.97,192.168.0.186,1741969460,1,1,1
user123,600,40.97009293657607,-73.98837435043787,40.90844126090756,-73.98922722189518,DeviceA,DeviceA,192.168.0.57,192.168.0.56,1741969460,2,1,0
user123,200,40.87690840138835,-74.09673567068532,40.95577686110763,-74.0912101284639,DeviceB,DeviceA,192.168.0.130,192.168.0.224,1741969460,1,1,0
user123,1000,40.78833944223442,-74.14700689853704,40.980157670266095,-73.90097409844105,DeviceA,DeviceB,192.168.0.47,192.168.0.8,1741969460,0,0,0
user123,300,40.75724611068517,-73.93489745498006,40.8793390694712,-74.08175775988633,DeviceB,DeviceB,192.168.0.70,192.168.0.149,1741969460,2,1,1
user123,1000,40.788080225776156,-73.96633943987634,40.918957264415724,-74.1852285361479,DeviceA,DeviceA,192.168.0.224,192.168.0.226,1741969460,2,1,0
user123,100,40.84087125967469,-73.90538241523461,40.776150133719675,-74.11514577619108,DeviceB,DeviceA,192.168.0.100,192.168.0.71,1741969460,3,1,1
user123,1000,40.757711909439706,-74.0834934846213,40.728202685435456,-74.1420375589583,DeviceB,DeviceA,192.168.0.34,192.168.0.195,1741969460,1,0,0
user123,1000,40.965561979609014,-73.94771716128481,40.811893233846845,-73.97671804261127,DeviceB,DeviceB,192.168.0.202,192.168.0.84,1741969460,3,1,1
user123,600,40.90353589998059,-74.10764591188567,40.875486192432696,-74.1232915343498,DeviceB,DeviceB,192.168.0.182,192.168.0.120,1741969460,0,0,1
user123,300,40.86501507006719,-74.17215552327532,40.754844000113046,-74.04085263550216,DeviceA,DeviceA,192.168.0.197,192.168.0.199,1741969460,2,1,1
user123,200,40.77845339813118,-73.94428040216418,40.84174682498313,-74.19180053359034,DeviceB,DeviceB,192.168.0.237,192.168.0.204,1741969460,1,1,1
user123,300,40.88857593844667,-73.97571483593839,40.77871960134345,-73.97629774602534,DeviceA,DeviceA,192.168.0.93,192.168.0.228,1741969460,3,0,1
user123,300,40.803870384452935,-74.0133420566422,40.89222827213357,-74.08438470001353,DeviceB,DeviceA,192.168.0.64,192.168.0.48,1741969460,1,1,0
user123,100,40.95495070965912,-74.0984389690504,40.76788628564975,-74.04793745543057,DeviceB,DeviceB,192.168.0.154,192.168.0.146,1741969460,1,0,0
user123,300,40.95611719103362,-73.95501455892988,40.756917314266204,-74.00166879212458,DeviceB,DeviceB,192.168.0.143,192.168.0.137,1741969460,3,0,0
user123,200,40.79962516151671,-74.05000365134248,40.87189050495481,-74.03601833070809,DeviceA,DeviceA,192.168.0.185,192.168.0.194,1741969460,1,1,0
user123,300,40.853610175800405,-73.95629771679812,40.938867311675125,-73.90997916930964,DeviceA,DeviceB,192.168.0.177,192.168.0.72,1741969460,3,0,0
user123,600,40.99727014263883,-74.07712728016205,40.97791335827152,-73.91171713809088,DeviceB,DeviceA,192.168.0.252,192.168.0.247,1741969460,0,0,1
user123,1000,40.838666003590866,-74.04204590440737,40.947619833232764,-73.95275546343528,DeviceB,DeviceA,192.168.0.251,192.168.0.63,1741969460,2,0,1
user123,200,40.781145354715605,-74.0178546796241,40.99593821151378,-73.99579881555469,DeviceA,DeviceB,192.168.0.152,192.168.0.149,1741969460,3,1,0
user123,100,40.876228884365574,-73.99653904787581,40.844302299833515,-74.09345304352699,DeviceA,DeviceB,192.168.0.79,192.168.0.200,1741969460,3,1,1
user123,100,40.99811270986878,-73.97686958483251,40.724230184913075,-73.94542526280978,DeviceB,DeviceB,192.168.0.236,192.168.0.57,1741969460,2,1,0
user123,200,40.870070981372564,-74.14300486532859,40.786902359088124,-74.11880872398676,DeviceB,DeviceA,192.168.0.52,192.168.0.212,1741969460,1,0,1
user123,100,40.70240390027776,-73.98929011324954,40.85566118224253,-74.00558379057324,DeviceB,DeviceA,192.168.0.145,192.168.0.55,1741969460,2,0,1
user123,600,40.84721267705248,-74.04955491599934,40.868401390107245,-74.12697554676457,DeviceB,DeviceA,192.168.0.189,192.168.0.206,1741969460,3,0,1
user123,300,40.927162952905725,-74.0666615135609,40.85794773208056,-74.12139329638744,DeviceA,DeviceA,192.168.0.110,192.168.0.65,1741969460,0,1,1
user123,300,40.91783365346647,-74.01327419519741,40.7688739178094,-74.06463704950588,DeviceB,DeviceA,192.168.0.231,192.168.0.229,1741969460,2,1,1
user123,300,40.83331960993044,-74.02380093798261,40.723785513287,-74.16212336560424,DeviceA,DeviceB,192.168.0.97,192.168.0.214,1741969460,1,1,1
user123,300,40.916845436110776,-74.1466052466976,40.85586328939384,-74.04643489494542,DeviceA,DeviceA,192.168.0.241,192.168.0.200,1741969460,2,1,1
user123,200,40.887733572846415,-74.05442375603454,40.822894818390544,-73.98750125811696,DeviceA,DeviceA,192.168.0.221,192.168.0.156,1741969460,0,1,0
user123,300,40.99122529333216,-73.94631751258217,40.9960138888887,-74.10005544892601,DeviceA,DeviceA,192.168.0.201,192.168.0.172,1741969460,0,1,1
user123,600,40.94544054436958,-74.03001560177131,40.81397509664644,-73.95368149808697,DeviceA,DeviceA,192.168.0.133,192.168.0.1,1741969460,1,0,1
user123,1000,40.96468977869642,-74.04925724153564,40.764854757301016,-73.98261960295993,DeviceA,DeviceA,192.168.0.143,192.168.0.135,1741969460,1,0,0
user123,100,40.842835204185555,-74.04353276365372,40.76972104309814,-74.06422111271105,DeviceB,DeviceA,192.168.0.164,192.168.0.118,1741969460,1,1,1
user123,100,40.97801867431695,-74.16838830160722,40.70319984159824,-73.99789419053435,DeviceA,DeviceA,192.168.0.39,192.168.0.144,1741969460,2,1,0
user123,100,40.89004322720001,-74.17375107305534,40.73914485029704,-73.96731403520768,DeviceA,DeviceA,192.168.0.248,192.168.0.244,1741969460,3,1,0
user123,300,40.971918615579256,-73.97474674325659,40.708090825376125,-74.01833104711964,DeviceB,DeviceA,192.168.0.166,192.168.0.170,1741969460,3,1,1
user123,600,40.901346830561614,-74.14744330810126,40.80995086636596,-74.17942814423738,DeviceB,DeviceB,192.168.0.244,192.168.0.144,1741969460,2,1,0
user123,600,40.89162106478284,-73.96500130997204,40.81246742227775,-74.15554090168189,DeviceA,DeviceA,192.168.0.59,192.168.0.209,1741969460,2,1,0
user123,600,40.76936031160737,-74.08431776874708,40.80785010755557,-74.06318998464528,DeviceA,DeviceB,192.168.0.55,192.168.0.139,1741969460,2,1,1
user123,100,40.85666789278611,-74.19446319886092,40.84889593660845,-73.94391273457454,DeviceB,DeviceB,192.168.0.208,192.168.0.163,1741969460,0,1,1
user123,1000,40.96013646242172,-74.1956134435024,40.90177815994421,-73.97730791624049,DeviceB,DeviceA,192.168.0.77,192.168.0.145,1741969460,0,1,1
user123,1000,40.77228251156677,-74.00054430621353,40.75101892989045,-73.92642498752339,DeviceA,DeviceA,192.168.0.237,192.168.0.53,1741969460,1,1,1
user123,100,40.930729513360674,-73.97284407782315,40.770108641851294,-74.0375099927646,DeviceA,DeviceB,192.168.0.249,192.168.0.109,1741969460,1,0,1
user123,600,40.817211659959995,-74.03052794884304,40.7512716530898,-73.92897013784265,DeviceA,DeviceB,192.168.0.88,192.168.0.45,1741969460,1,1,1
user123,100,40.79141192100663,-73.92891239223778,40.918851365376554,-74.15152127752002,DeviceA,DeviceB,192.168.0.76,192.168.0.216,1741969460,2,1,0
user123,1000,40.73805490632306,-74.07344746445148,40.71484794153246,-74.03968212033577,DeviceB,DeviceB,192.168.0.123,192.168.0.188,1741969460,1,1,1
user123,1000,40.919948096531506,-74.12164753008643,40.81983984199615,-73.92733469225742,DeviceA,DeviceA,192.168.0.109,192.168.0.234,1741969460,2,1,1
user123,100,40.846156847353264,-74.01184387827074,40.798416770932256,-74.11812901919144,DeviceB,DeviceB,192.168.0.103,192.168.0.187,1741969460,3,1,0
user123,100,40.82978618288617,-73.96768502767792,40.73322754482323,-73.90921940939934,DeviceB,DeviceA,192.168.0.76,192.168.0.150,1741969460,3,0,1
user123,200,40.87330072013297,-74.05071365700749,40.896688177099264,-74.15892471217082,DeviceB,DeviceB,192.168.0.15,192.168.0.133,1741969460,2,0,1
user123,100,40.91193755590767,-74.11691865305377,40.83425572441659,-73.9857033241967,DeviceA,DeviceB,192.168.0.30,192.168.0.83,1741969460,0,0,1
user123,600,40.92270898495379,-74.13552401069543,40.73658157535766,-74.03164803230773,DeviceB,DeviceB,192.168.0.204,192.168.0.109,1741969460,2,0,0
user123,1000,40.93818176224876,-73.95302884651854,40.79809110288074,-74.17093228532852,DeviceA,DeviceB,192.168.0.113,192.168.0.35,1741969460,0,0,1
user123,100,40.9214513711403,-74.1042573826593,40.853204296585055,-74.07158656609128,DeviceB,DeviceA,192.168.0.239,192.168.0.157,1741969460,3,1,0
user123,200,40.892178646016006,-74.1511741130605,40.94396963885016,-73.95015812756345,DeviceB,DeviceB,192.168.0.151,192.168.0.9,1741969460,2,0,0
user123,1000,40.87695767072696,-74.13997952224597,40.74273121397563,-74.09969644800009,DeviceB,DeviceA,192.168.0.225,192.168.0.254,1741969460,0,1,1
user123,300,40.80255410191648,-74.15231054320225,40.768232410668475,-73.97101168294488,DeviceA,DeviceA,192.168.0.199,192.168.0.68,1741969460,0,1,1
user123,1000,40.92158431352418,-74.19143340994776,40.82270429173308,-73.94635903339409,DeviceA,DeviceB,192.168.0.109,192.168.0.229,1741969460,1,1,1
user123,1000,40.98086011520916,-74.11835455428708,40.826246200964505,-73.9866107666776,DeviceA,DeviceB,192.168.0.203,192.168.0.10,1741969460,0,1,1
user123,200,40.804573246765194,-74.15844829701278,40.93507735981446,-74.01229356470799,DeviceA,DeviceA,192.168.0.46,192.168.0.202,1741969460,1,0,0
